Epizod,Nagroda,Maksymalna Pozycja,Kroki do Celu
102,99.95922,0.9861329197883606,1145
103,99.99997,0.9861329197883606,1362
104,99.9,0.9861329197883606,1518
105,99.999214,0.9861329197883606,1772
106,99.945274,0.9861329197883606,1973
107,99.9,0.9861329197883606,88
108,99.9856,0.9861329197883606,273
109,99.9,0.9861329197883606,445
110,99.99268,0.9861329197883606,598
111,99.90216,0.9861329197883606,824
112,99.97514,0.9861329197883606,968
113,99.9,0.9861329197883606,1198
114,99.9,0.9861329197883606,1396
115,99.97885,0.9861329197883606,1559
116,99.9,0.9861329197883606,1826
117,99.967896,0.9861329197883606,70
118,99.97157,0.9861329197883606,223
119,99.97252,0.9861329197883606,376
120,99.9,0.9861329197883606,556
121,99.99932,0.9861329197883606,731
122,99.98369,0.9861329197883606,930
123,99.9,0.9861329197883606,1089
124,99.9,0.9861329197883606,1247
125,99.9,0.9861329197883606,1496
126,99.99995,0.9861329197883606,1647
127,99.92135,0.9861329197883606,1920
128,99.9,0.9861329197883606,36
129,99.98306,0.9861329197883606,206
130,99.9,0.9861329197883606,387
131,99.97805,0.9861329197883606,543
132,99.9,0.9861329197883606,689
133,99.9,0.9861329197883606,936
134,99.93573,0.9861329197883606,1090
135,99.98824,0.9861329197883606,1241
136,99.95031,0.9861329197883606,1412
137,99.90681,0.9861329197883606,1533
138,99.96147,0.9861329197883606,1677
139,99.9,0.9861329197883606,1833
140,99.99373,0.9861329197883606,2010
141,99.9,0.9861329197883606,116
142,99.975525,0.9861329197883606,249
143,99.99951,0.9861329197883606,393
144,99.9,0.9861329197883606,546
145,99.992165,0.9861329197883606,724
146,99.9,0.9861329197883606,864
147,99.9,0.9861329197883606,1020
148,99.931564,0.9861329197883606,1140
149,99.9,0.9861329197883606,1262
150,99.99677,0.9861329197883606,1373
151,99.94071,0.9861329197883606,1491
152,99.989655,0.9861329197883606,1682
153,99.992584,0.9861329197883606,1825
154,99.9,0.9861329197883606,1941
155,99.964096,0.9861329197883606,58
156,99.9,0.9861329197883606,233
157,99.9,0.9861329197883606,393
158,99.93549,0.9861329197883606,546
159,99.91755,0.9861329197883606,821
160,99.99968,0.9861329197883606,1001
161,99.9,0.9861329197883606,1123
162,99.98757,0.9861329197883606,1208
163,99.944115,0.9861329197883606,1400
164,99.96748,0.9861329197883606,1604
165,99.9,0.9861329197883606,1790
166,99.9,0.9861329197883606,1943
167,99.9,0.9861329197883606,39
168,99.9,0.9861329197883606,185
169,99.92238,0.9861329197883606,306
170,99.91476,0.9861329197883606,461
171,99.9,0.9861329197883606,661
172,99.99709,0.9861329197883606,781
173,99.98866,0.9861329197883606,865
174,99.9,0.9861329197883606,1011
175,99.992874,0.9861329197883606,1155
176,99.99719,0.9861329197883606,1278
177,99.923744,0.9861329197883606,1360
178,99.98894,0.9861329197883606,1487
179,99.998436,0.9861329197883606,1646
180,99.94432,0.9861329197883606,1829
181,99.930824,0.9861329197883606,1943
182,99.97316,0.9861329197883606,35
183,99.98017,0.9861329197883606,185
184,99.9,0.9861329197883606,265
185,99.9,0.9861329197883606,424
186,99.9,0.9861329197883606,572
187,99.9,0.9861329197883606,762
188,99.9,0.9861329197883606,937
189,99.9,0.9861329197883606,1082
190,99.90232,0.9861329197883606,1197
191,99.9,0.9861329197883606,1304
192,99.9,0.9861329197883606,1446
193,99.9,0.9861329197883606,1598
194,99.923004,0.9861329197883606,1721
195,99.9,0.9861329197883606,1869
196,99.9,0.9861329197883606,1951
197,99.999016,0.9861329197883606,44
198,99.9,0.9861329197883606,155
199,99.9,0.9861329197883606,260
200,99.9,0.9861329197883606,341
201,99.9,0.9861329197883606,488
202,99.917465,0.9861329197883606,599
203,99.94972,0.9861329197883606,749
204,99.92892,0.9861329197883606,860
205,99.96596,0.9861329197883606,1019
206,99.9,0.9861329197883606,1173
207,99.9,0.9861329197883606,1334
208,99.9,0.9861329197883606,1498
209,99.94639,0.9861329197883606,1636
210,99.9,0.9861329197883606,1755
211,99.9,0.9861329197883606,1876
212,99.9,0.9861329197883606,4
213,99.951324,0.9861329197883606,85
214,99.9,0.9861329197883606,234
215,99.9,0.9861329197883606,382
216,99.9,0.9861329197883606,490
217,99.9,0.9861329197883606,612
218,99.9,0.9861329197883606,705
219,99.9,0.9861329197883606,815
220,99.96738,0.9861329197883606,922
221,99.9,0.9861329197883606,1080
222,99.9,0.9861329197883606,1156
223,99.9,0.9861329197883606,1304
224,99.965675,0.9861329197883606,1466
225,99.955315,0.9861329197883606,1651
226,100.0,0.9861329197883606,1734
227,99.9,0.9861329197883606,1856
228,99.9,0.9861329197883606,2009
229,99.9,0.9861329197883606,124
230,99.9,0.9861329197883606,232
231,99.9,0.9861329197883606,306
232,99.9,0.9861329197883606,390
233,99.9,0.9861329197883606,545
234,99.94464,0.9861329197883606,630
235,99.9,0.9861329197883606,706
236,99.9,0.9861329197883606,786
237,99.9,0.9861329197883606,937
238,99.9,0.9861329197883606,1045
239,99.923004,0.9861329197883606,1131
240,99.99921,0.9861329197883606,1241
241,99.9,0.9861329197883606,1325
242,99.99941,0.9861329197883606,1404
243,99.9,0.9861329197883606,1478
244,99.9449,0.9861329197883606,1605
245,99.929535,0.9861329197883606,1757
246,99.9,0.9861329197883606,1840
247,99.960335,0.9861329197883606,1995
248,99.9,0.9861329197883606,78
249,99.93394,0.9861329197883606,159
250,99.9,0.9861329197883606,309
251,99.9,0.9861329197883606,421
252,99.9,0.9861329197883606,526
253,99.9,0.9861329197883606,603
254,99.99909,0.9861329197883606,731
255,99.9,0.9861329197883606,836
256,99.954994,0.9861329197883606,990
257,99.9,0.9861329197883606,1069
258,99.9,0.9861329197883606,1205
259,99.9,0.9861329197883606,1337
260,99.9,0.9861329197883606,1412
261,99.9,0.9861329197883606,1485
262,99.95886,0.9861329197883606,1575
263,99.91636,0.9861329197883606,1708
264,99.999504,0.9861329197883606,1860
265,99.9,0.9861329197883606,1997
266,99.96182,0.9861329197883606,32
267,99.903015,0.9861329197883606,110
268,99.99756,0.9861329197883606,195
269,99.9,0.9861329197883606,331
270,99.9,0.9861329197883606,405
271,99.9,0.9861329197883606,510
272,99.9,0.9861329197883606,664
273,99.9,0.9861329197883606,766
274,99.9,0.9861329197883606,899
275,99.98853,0.9861329197883606,991
276,99.9,0.9861329197883606,1151
277,99.94075,0.9861329197883606,1231
278,99.9,0.9861329197883606,1307
279,99.99904,0.9861329197883606,1436
280,99.9,0.9861329197883606,1564
281,99.9,0.9861329197883606,1666
282,99.94941,0.9861329197883606,1746
283,99.94509,0.9861329197883606,1846
284,99.9,0.9861329197883606,1958
285,99.95008,0.9861329197883606,64
286,99.944336,0.9861329197883606,141
287,99.9,0.9861329197883606,257
288,99.99235,0.9861329197883606,338
289,99.9,0.9861329197883606,423
290,99.99996,0.9861329197883606,506
291,99.9,0.9861329197883606,651
292,99.96161,0.9861329197883606,736
293,99.95288,0.9861329197883606,814
294,99.9,0.9861329197883606,924
295,99.9,0.9861329197883606,1062
296,99.9,0.9861329197883606,1215
297,99.92522,0.9861329197883606,1326
298,99.9,0.9861329197883606,1402
299,99.9,0.9861329197883606,1479
300,99.99712,0.9861329197883606,1642
301,99.95,0.9861329197883606,1729
302,99.9,0.9861329197883606,1871
303,99.9,0.9861329197883606,2038
304,99.9,0.9861329197883606,70
305,99.9,0.9861329197883606,177
306,99.998505,0.9861329197883606,284
307,99.9,0.9861329197883606,362
308,99.9,0.9861329197883606,446
309,99.99986,0.9861329197883606,524
310,99.9,0.9861329197883606,631
311,99.97291,0.9861329197883606,755
312,99.9,0.9861329197883606,832
313,99.98631,0.9861329197883606,941
314,99.90102,0.9861329197883606,1016
315,99.90291,0.9861329197883606,1172
316,99.9,0.9861329197883606,1289
317,99.96727,0.9861329197883606,1412
318,99.9,0.9861329197883606,1524
319,99.976265,0.9861329197883606,1603
320,99.93037,0.9861329197883606,1681
321,99.9,0.9861329197883606,1757
322,99.9,0.9861329197883606,1870
323,99.93597,0.9861329197883606,1979
324,99.95241,0.9861329197883606,8
325,99.9933,0.9861329197883606,82
326,99.9,0.9861329197883606,154
327,99.9,0.9861329197883606,231
328,99.9,0.9861329197883606,359
329,99.9,0.9861329197883606,512
330,99.9,0.9861329197883606,677
331,99.9,0.9861329197883606,754
332,99.9451,0.9861329197883606,830
333,99.9,0.9861329197883606,948
334,99.9,0.9861329197883606,1055
335,99.9,0.9861329197883606,1130
336,99.9,0.9861329197883606,1206
337,99.9,0.9861329197883606,1316
338,99.997955,0.9861329197883606,1394
339,99.9,0.9861329197883606,1508
340,99.9,0.9861329197883606,1651
341,99.9,0.9861329197883606,1780
342,99.97136,0.9861329197883606,1916
343,99.94554,0.9861329197883606,2041
344,99.9,0.9861329197883606,98
345,99.9,0.9861329197883606,217
346,99.9,0.9861329197883606,357
347,99.967865,0.9861329197883606,434
348,99.9,0.9861329197883606,513
349,99.9,0.9861329197883606,591
350,99.9,0.9861329197883606,664
351,99.99777,0.9861329197883606,804
352,99.955635,0.9861329197883606,956
353,99.9,0.9861329197883606,1028
354,99.956566,0.9861329197883606,1136
355,99.9,0.9861329197883606,1211
356,99.9,0.9861329197883606,1301
357,99.99007,0.9861329197883606,1457
358,99.9,0.9861329197883606,1534
359,99.999985,0.9861329197883606,1692
360,99.98519,0.9861329197883606,1772
361,99.9,0.9861329197883606,1915
362,99.9,0.9861329197883606,1993
363,99.9,0.9861329197883606,56
364,99.93946,0.9861329197883606,129
365,99.9,0.9861329197883606,269
366,99.98518,0.9861329197883606,344
367,99.9,0.9861329197883606,437
368,99.9,0.9861329197883606,542
369,99.99494,0.9861329197883606,615
370,99.973785,0.9861329197883606,694
371,99.9,0.9861329197883606,774
372,99.9,0.9861329197883606,850
373,99.9,0.9861329197883606,952
374,99.98331,0.9861329197883606,1023
375,99.9,0.9861329197883606,1104
376,99.9,0.9861329197883606,1181
377,99.95681,0.9861329197883606,1257
378,99.9,0.9861329197883606,1335
379,99.9,0.9861329197883606,1470
380,99.9,0.9861329197883606,1573
381,99.9,0.9861329197883606,1685
382,99.9,0.9861329197883606,1786
383,99.927086,0.9861329197883606,1901
384,99.9,0.9861329197883606,2007
385,99.9,0.9861329197883606,33
386,99.9,0.9861329197883606,110
387,99.99959,0.9861329197883606,212
388,99.96341,0.9861329197883606,282
389,99.9,0.9861329197883606,396
390,99.9,0.9861329197883606,549
391,99.9,0.9861329197883606,623
392,99.99528,0.9861329197883606,710
393,99.96586,0.9861329197883606,785
394,99.96544,0.9861329197883606,858
395,99.912605,0.9861329197883606,968
396,99.9,0.9861329197883606,1044
397,99.99757,0.9861329197883606,1161
398,99.97679,0.9861329197883606,1239
399,99.996895,0.9861329197883606,1322
400,99.9,0.9861329197883606,1396
401,99.9,0.9861329197883606,1472
402,99.9,0.9861329197883606,1546
403,99.9,0.9861329197883606,1636
404,99.9,0.9861329197883606,1711
405,99.9,0.9861329197883606,1814
406,99.9,0.9861329197883606,1962
407,99.9,0.9861329197883606,2039
408,99.9,0.9861329197883606,66
409,99.9,0.9861329197883606,215
410,99.9,0.9861329197883606,290
411,99.9,0.9861329197883606,363
412,99.95631,0.9861329197883606,436
413,99.9,0.9861329197883606,537
414,99.93951,0.9861329197883606,614
415,99.993904,0.9861329197883606,724
416,99.9,0.9861329197883606,799
417,99.9,0.9861329197883606,872
418,99.9,0.9861329197883606,944
419,99.947525,0.9861329197883606,1020
420,99.996796,0.9861329197883606,1177
421,99.9,0.9861329197883606,1257
422,99.92169,0.9861329197883606,1411
423,99.9,0.9861329197883606,1492
424,99.9,0.9861329197883606,1570
425,99.97975,0.9861329197883606,1673
426,99.9,0.9861329197883606,1745
427,99.997734,0.9861329197883606,1820
428,99.9,0.9861329197883606,1893
429,99.9,0.9861329197883606,2003
430,99.9,0.9861329197883606,30
431,99.9,0.9861329197883606,102
432,99.9,0.9861329197883606,177
433,99.9,0.9861329197883606,287
434,99.90221,0.9861329197883606,361
435,99.9,0.9861329197883606,436
436,99.9,0.9861329197883606,511
437,99.9998,0.9861329197883606,585
438,99.9,0.9861329197883606,662
439,99.981026,0.9861329197883606,743
440,99.94452,0.9861329197883606,817
441,99.9,0.9861329197883606,957
442,99.962364,0.9861329197883606,1036
443,99.9,0.9861329197883606,1139
444,99.9,0.9861329197883606,1247
445,99.9,0.9861329197883606,1322
446,99.98571,0.9861329197883606,1400
447,99.9,0.9861329197883606,1485
448,99.9,0.9861329197883606,1563
449,99.99041,0.9861329197883606,1657
450,99.982506,0.9861329197883606,1743
451,99.9,0.9861329197883606,1817
452,99.97356,0.9861329197883606,1895
453,99.9161,0.9861329197883606,1970
454,99.9,0.9861329197883606,2047
455,99.9,0.9861329197883606,76
456,99.9,0.9861329197883606,157
457,99.9,0.9861329197883606,234
458,99.9,0.9861329197883606,305
459,99.97246,0.9861329197883606,386
460,99.904205,0.9861329197883606,461
461,99.96622,0.9861329197883606,547
462,99.9,0.9861329197883606,621
463,99.9,0.9861329197883606,698
464,99.9,0.9861329197883606,772
465,99.999,0.9861329197883606,921
466,99.9,0.9861329197883606,996
467,99.99182,0.9861329197883606,1076
468,99.9,0.9861329197883606,1154
469,99.94004,0.9861329197883606,1228
470,99.93965,0.9861329197883606,1305
471,99.96548,0.9861329197883606,1385
472,99.9,0.9861329197883606,1463
473,99.9,0.9861329197883606,1539
474,99.95345,0.9861329197883606,1615
475,99.9,0.9861329197883606,1692
476,99.9,0.9861329197883606,1770
477,99.9,0.9861329197883606,1849
478,99.9,0.9861329197883606,1926
479,99.9,0.9861329197883606,2002
480,99.9,0.9861329197883606,34
481,99.964584,0.9861329197883606,109
482,99.9,0.9861329197883606,182
483,99.91707,0.9861329197883606,338
484,99.9,0.9861329197883606,413
485,99.9,0.9861329197883606,491
486,99.99054,0.9861329197883606,580
487,99.98098,0.9861329197883606,658
488,99.9,0.9861329197883606,730
489,99.94039,0.9861329197883606,805
490,99.95074,0.9861329197883606,878
491,99.9,0.9861329197883606,954
492,99.99198,0.9861329197883606,1032
493,99.9,0.9861329197883606,1104
494,99.9,0.9861329197883606,1180
495,99.99003,0.9861329197883606,1258
496,99.9,0.9861329197883606,1334
497,99.9,0.9861329197883606,1407
498,99.9,0.9861329197883606,1483
499,99.9,0.9861329197883606,1559
500,99.905304,0.9861329197883606,1633
501,99.9,0.9861329197883606,1707
502,99.9,0.9861329197883606,1784
503,99.9,0.9861329197883606,1860
504,99.9,0.9861329197883606,1934
505,99.963165,0.9861329197883606,2012
506,99.9,0.9861329197883606,41
507,99.9,0.9861329197883606,117
508,99.948105,0.9861329197883606,192
509,99.90181,0.9861329197883606,268
510,99.98451,0.9861329197883606,346
511,99.93691,0.9861329197883606,423
512,99.9,0.9861329197883606,499
513,99.9,0.9861329197883606,576
514,99.9,0.9861329197883606,649
515,99.9,0.9861329197883606,724
516,99.9,0.9861329197883606,799
517,99.9,0.9861329197883606,873
518,99.92813,0.9861329197883606,948
519,99.94268,0.9861329197883606,1027
520,99.9,0.9861329197883606,1103
521,99.9,0.9861329197883606,1177
522,99.9,0.9861329197883606,1254
523,99.9,0.9861329197883606,1326
524,99.900055,0.9861329197883606,1404
525,99.96442,0.9861329197883606,1477
526,99.923096,0.9861329197883606,1552
527,99.9,0.9861329197883606,1630
528,99.966225,0.9861329197883606,1705
529,99.9,0.9861329197883606,1850
530,99.94858,0.9861329197883606,1941
531,99.9,0.9861329197883606,2017
532,99.9,0.9861329197883606,43
533,99.9,0.9861329197883606,116
534,99.9,0.9861329197883606,191
535,99.9,0.9861329197883606,264
536,99.9,0.9861329197883606,340
537,99.9,0.9861329197883606,411
538,99.99873,0.9861329197883606,487
539,99.9,0.9861329197883606,562
540,99.9,0.9861329197883606,637
541,99.98076,0.9861329197883606,719
542,99.99232,0.9861329197883606,797
543,99.988655,0.9861329197883606,873
544,99.9,0.9861329197883606,947
545,99.9,0.9861329197883606,1022
546,99.9,0.9861329197883606,1097
547,99.9,0.9861329197883606,1176
548,99.9,0.9861329197883606,1248
549,99.9,0.9861329197883606,1321
550,99.962074,0.9861329197883606,1399
551,99.9,0.9861329197883606,1475
552,99.9,0.9861329197883606,1555
553,99.92627,0.9861329197883606,1630
554,99.95379,0.9861329197883606,1715
555,99.9,0.9861329197883606,1787
556,99.97622,0.9861329197883606,1868
557,99.9,0.9861329197883606,1942
558,99.9,0.9861329197883606,2015
559,99.996826,0.9861329197883606,41
560,99.9,0.9861329197883606,131
561,99.9,0.9861329197883606,212
562,99.9,0.9861329197883606,288
563,99.95622,0.9861329197883606,363
564,99.932915,0.9861329197883606,436
565,99.9,0.9861329197883606,585
566,99.9,0.9861329197883606,659
567,99.9,0.9861329197883606,733
568,99.9,0.9861329197883606,808
569,99.99952,0.9861329197883606,884
570,99.9,0.9861329197883606,957
571,99.9,0.9861329197883606,1032
572,99.9,0.9861329197883606,1107
573,99.9,0.9861329197883606,1182
574,99.93254,0.9861329197883606,1259
575,99.9,0.9861329197883606,1336
576,99.99941,0.9861329197883606,1410
577,99.99702,0.9861329197883606,1491
578,99.99421,0.9861329197883606,1563
579,99.9,0.9861329197883606,1638
580,99.9,0.9861329197883606,1715
581,99.9,0.9861329197883606,1871
582,99.9,0.9861329197883606,1944
583,99.931015,0.9861329197883606,2016
584,99.99652,0.9861329197883606,49
585,99.995346,0.9861329197883606,126
586,99.9,0.9861329197883606,200
587,99.923256,0.9861329197883606,274
588,99.9,0.9861329197883606,348
589,99.9,0.9861329197883606,419
590,99.936485,0.9861329197883606,493
591,99.9,0.9861329197883606,567
592,99.9,0.9861329197883606,642
593,99.9,0.9861329197883606,714
594,99.9,0.9861329197883606,792
595,99.90564,0.9861329197883606,866
596,99.9,0.9861329197883606,943
597,99.99767,0.9861329197883606,1018
598,99.98019,0.9861329197883606,1093
599,99.90401,0.9861329197883606,1167
600,99.91074,0.9861329197883606,1241
601,99.9,0.9861329197883606,1313
602,99.9,0.9861329197883606,1388
603,99.9,0.9861329197883606,1488
604,99.9,0.9861329197883606,1566
605,99.9,0.9861329197883606,1640
606,99.9,0.9861329197883606,1713
607,99.9,0.9861329197883606,1786
608,99.9,0.9861329197883606,1862
609,99.9,0.9861329197883606,1937
610,99.974686,0.9861329197883606,2010
611,99.9,0.9861329197883606,35
612,99.9,0.9861329197883606,110
613,99.98532,0.9861329197883606,186
614,99.9,0.9861329197883606,258
615,99.9,0.9861329197883606,332
616,99.9,0.9861329197883606,407
617,99.90109,0.9861329197883606,482
618,99.95076,0.9861329197883606,552
619,99.9,0.9861329197883606,627
620,99.9,0.9861329197883606,702
621,99.9,0.9861329197883606,775
622,99.9,0.9861329197883606,847
623,99.9,0.9861329197883606,923
624,99.9,0.9861329197883606,996
625,99.9,0.9861329197883606,1069
626,99.96792,0.9861329197883606,1144
627,99.9,0.9861329197883606,1217
628,99.98567,0.9861329197883606,1290
629,99.9,0.9861329197883606,1365
630,99.9,0.9861329197883606,1438
631,99.9,0.9861329197883606,1512
632,99.9,0.9861329197883606,1585
633,99.9,0.9861329197883606,1660
634,99.9,0.9861329197883606,1734
635,99.93651,0.9861329197883606,1807
636,99.9,0.9861329197883606,1879
637,99.9,0.9861329197883606,1953
638,99.9,0.9861329197883606,2028
639,99.9,0.9861329197883606,52
640,99.9,0.9861329197883606,122
641,99.9342,0.9861329197883606,197
642,99.9,0.9861329197883606,268
643,99.99879,0.9861329197883606,342
644,99.9,0.9861329197883606,414
645,99.9,0.9861329197883606,488
646,99.9,0.9861329197883606,562
647,99.91486,0.9861329197883606,639
648,99.907524,0.9861329197883606,713
649,99.9,0.9861329197883606,788
650,99.9,0.9861329197883606,860
651,99.9,0.9861329197883606,933
652,99.9,0.9861329197883606,1005
653,99.9,0.9861329197883606,1078
654,99.99515,0.9861329197883606,1151
655,99.9,0.9861329197883606,1222
656,99.9,0.9861329197883606,1294
657,99.99899,0.9861329197883606,1367
658,99.9,0.9861329197883606,1438
659,99.9,0.9861329197883606,1511
660,99.97269,0.9861329197883606,1584
661,99.95972,0.9861329197883606,1667
662,99.9,0.9861329197883606,1739
663,99.9,0.9861329197883606,1811
664,99.9,0.9861329197883606,1883
665,99.949234,0.9861329197883606,1958
666,99.9,0.9861329197883606,2030
667,99.9,0.9861329197883606,54
668,99.9,0.9861329197883606,126
669,99.94849,0.9861329197883606,199
670,99.9,0.9861329197883606,272
671,99.9,0.9861329197883606,344
672,99.97906,0.9861329197883606,417
673,99.9,0.9861329197883606,490
674,99.9,0.9861329197883606,564
675,99.98029,0.9861329197883606,634
676,99.990234,0.9861329197883606,703
677,99.999344,0.9861329197883606,781
678,99.9,0.9861329197883606,853
679,99.9,0.9861329197883606,923
680,99.9,0.9861329197883606,996
681,99.911125,0.9861329197883606,1067
682,99.9,0.9861329197883606,1138
683,99.9,0.9861329197883606,1213
684,99.9,0.9861329197883606,1286
685,99.9,0.9861329197883606,1359
686,99.9976,0.9861329197883606,1435
687,99.9,0.9861329197883606,1508
688,99.9,0.9861329197883606,1581
689,99.9,0.9861329197883606,1659
690,99.9,0.9861329197883606,1732
691,99.9,0.9861329197883606,1806
692,99.9,0.9861329197883606,1878
693,99.9,0.9861329197883606,1950
694,99.9,0.9861329197883606,2025
695,99.9,0.9861329197883606,54
696,99.9,0.9861329197883606,124
697,99.963036,0.9861329197883606,196
698,99.9,0.9861329197883606,268
699,99.93814,0.9861329197883606,340
700,99.9,0.9861329197883606,409
701,99.9,0.9861329197883606,481
702,99.9,0.9861329197883606,623
703,99.9,0.9861329197883606,694
704,99.9,0.9861329197883606,770
705,99.9,0.9861329197883606,840
706,99.99234,0.9861329197883606,910
707,99.9,0.9861329197883606,981
708,99.9,0.9861329197883606,1052
709,99.9,0.9861329197883606,1123
710,99.9487,0.9861329197883606,1194
711,99.97822,0.9861329197883606,1267
712,99.97103,0.9861329197883606,1406
713,99.9,0.9861329197883606,1478
714,99.9,0.9861329197883606,1550
715,99.9,0.9861329197883606,1623
716,99.986206,0.9861329197883606,1695
717,99.9,0.9861329197883606,1768
718,99.9,0.9861329197883606,1843
719,99.9,0.9861329197883606,1920
720,99.997185,0.9861329197883606,1993
721,99.99828,0.9861329197883606,18
722,99.9,0.9861329197883606,161
723,99.9,0.9861329197883606,234
724,99.94124,0.9861329197883606,305
725,99.9,0.9861329197883606,377
726,99.9967,0.9861329197883606,449
727,99.9,0.9861329197883606,523
728,99.99126,0.9861329197883606,594
729,99.9,0.9861329197883606,666
730,99.9,0.9861329197883606,742
731,99.97387,0.9861329197883606,814
732,99.902885,0.9861329197883606,886
733,99.9,0.9861329197883606,957
734,99.94429,0.9861329197883606,1029
735,99.9,0.9861329197883606,1102
736,99.905975,0.9861329197883606,1173
737,99.95176,0.9861329197883606,1245
738,99.95096,0.9861329197883606,1320
739,99.9,0.9861329197883606,1392
740,99.9,0.9861329197883606,1466
741,99.9,0.9861329197883606,1539
742,99.991135,0.9861329197883606,1616
743,99.9,0.9861329197883606,1688
744,99.9,0.9861329197883606,1759
745,99.9,0.9861329197883606,1831
746,99.9998,0.9861329197883606,1978
747,99.9,0.9861329197883606,3
748,99.9,0.9861329197883606,75
749,99.9,0.9861329197883606,147
750,99.9,0.9861329197883606,219
751,99.9,0.9861329197883606,354
752,99.9,0.9861329197883606,427
753,99.9,0.9861329197883606,498
754,99.9,0.9861329197883606,574
755,99.9,0.9861329197883606,646
756,99.9,0.9861329197883606,719
757,99.9,0.9861329197883606,788
758,99.9,0.9861329197883606,891
759,99.91016,0.9861329197883606,962
760,99.9,0.9861329197883606,1033
761,99.9,0.9861329197883606,1105
762,99.94037,0.9861329197883606,1176
763,99.9,0.9861329197883606,1247
764,99.9996,0.9861329197883606,1319
765,99.9,0.9861329197883606,1392
766,99.9,0.9861329197883606,1466
767,99.9,0.9861329197883606,1544
768,99.9,0.9861329197883606,1618
769,99.98508,0.9861329197883606,1692
770,99.997635,0.9861329197883606,1765
771,99.9,0.9861329197883606,1839
772,99.9,0.9861329197883606,1976
773,99.92248,0.9861329197883606,2047
774,99.9,0.9861329197883606,70
